goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
74440,"8477809300","80","Mixers kneaders and agitators"
74442,"8477809500","80","Cutting splitting and peeling machines"
74443,"8477809900","80","Other"
76695,"8477809910","80","Machines for casting or for surface modification of plastic membranes of heading 3921"
76717,"8477809990","80","Other"
49177,"8477900000","80","Parts"
49178,"8477901000","80","Of cast iron or cast steel"
68796,"8477908000","80","Other"
49180,"8478000000","80","Machinery for preparing or making up tobacco not specified or included elsewhere in this chapter"
49181,"8478100000","80","Machinery"
49182,"8478900000","80","Parts"
49183,"8479000000","80","Machines and mechanical appliances having individual functions not specified or included elsewhere in this chapter"
49184,"8479100000","80","Machinery for public works building or the like"
49185,"8479200000","80","Machinery for the extraction or preparation of animal or fixed vegetable fats or oils"
49188,"8479300000","80","Presses for the manufacture of particle board or fibre building board of wood or other ligneous materials and other machinery for treating wood or cork"
49189,"8479301000","80","Presses"
49190,"8479309000","80","Other"
49191,"8479400000","80","Rope- or cable-making machines"
60409,"8479500000","80","Industrial robots not elsewhere specified or included"
60410,"8479600000","80","Evaporative air coolers"
95886,"8479710000","10","Passenger boarding bridges"
95887,"8479710000","80","Of a kind used in airports"
95888,"8479790000","80","Other"
49192,"8479810000","10","Other machines and mechanical appliances"
49193,"8479810000","80","For treating metal including electric wire coil-winders"
49194,"8479820000","80","Mixing kneading crushing grinding screening sifting homogenising emulsifying or stirring machines"
49195,"8479890000","80","Other"
49198,"8479893000","80","Mobile hydraulic-powered mine roof supports"
49200,"8479896000","80","Central greasing systems"
102208,"8479897000","80","Automated electronic component placement machines of a kind used solely or principally for the manufacture of printed circuit assemblies"
83426,"8479899700","80","Other"
83431,"8479899710","80","The following goods for use in civil aircraft :!1!Hydropneumatic batteries;!1!Mechanical actuators for thrust reversers;!1!Toilet units specially designed;!1!Air humidifiers and dehumidifiers;!1!Servo-mechanisms non-electric;!1!Non-electric starter motors;!1!Pneumatic starters for turbo-jets turbopropellers and other gas turbines;!1!Windscreen wipers non-electric;!1!Propeller regulators non-electric!1!"
104174,"8479899735","80","Mechanical unit ensuring the movement of the camshaft with: - 8 oil chambers - a phasing range of at least 38° but not more than 62° - a steel and/or steel alloy sprocket - a steel and/or steel alloy rotor "
105774,"8479899755","80","Integrated automated turnkey machinery line for manufacturing jelly rolls of cylindrical lithium ion battery cells by winding tab assembly and cutting of cathode separator and anode"
102689,"8479899760","80","Bioreactor for biopharmaceutical cell culture •	having interior surfaces of austenitic stainless steel and •	with a process capacity up to 15 000 litres •	whether or not combined with a “clean-in-process” system and/or a dedicated paired media hold vessel "
105775,"8479899765","80","Integrated automated turnkey machinery line for the assembly of battery cells to cylindrical lithium ion batteries with a speed of 300 parts per minute and production line"
99148,"8479899770","80","Machine to accurately align and attach lenses into a camera assembly in five axis alignment capability and fix them in position with a two part cure epoxy"
83430,"8479899790","80","Other"
49203,"8479900000","80","Parts"
102281,"8479901500","80","Parts of machines of subheading 8479 89 70"
102282,"8479902000","10","Other"
85548,"8479902000","80","Of cast iron or cast steel"
85549,"8479902010","80","For use in civil aircraft"
85547,"8479902090","80","Other"
102283,"8479907000","80","Other"
102292,"8479907010","80","For use in civil aircraft"
105357,"8479907030","10","Other"
105358,"8479907030","80","Silicone or plastic keyboards comprising: -parts of common metal and -whether or not comprising parts of plastic -epoxy resin reinforced with fiberglass or wood -whether or not printed or surface-treated -with or without electrical conductors -with or without a membrane bonded to the keyboard -with or without mono or multilayer protective film "
105762,"8479907040","80","Housing of the rotor part of the mechanical unit ensuring the adjustment of movement of the camshaft compared to the crankshaft: -of a circular shape -made of steel alloy with sintering process -with not more than 8 oil chambers -with a Rockwell hardness of 55 or more -with a density of 65 g/cm³ or more but not more than 67 g/cm³ "
102296,"8479907085","80","Injectors with solenoid valve for optimised atomisation in the engine combustion chamber"
103070,"8479907087","80","Fuel hose for internal combustion piston engines with a fuel temperature sensor with at least two inlet hoses and three outlet hoses for use in the manufacture of engines of motor vehicles"
102297,"8479907099","80","Other"
49210,"8480000000","80","Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ingot moulds) metal carbides glass mineral materials rubber or plastics"
49211,"8480100000","80","Moulding boxes for metal foundry"
49212,"8480200000","80","Mould bases"
49215,"8480300000","80","Moulding patterns"
49216,"8480301000","80","Of wood"
49217,"8480309000","80","Other"
49218,"8480410000","10","Moulds for metal or metal carbides"
49219,"8480410000","80","Injection or compression types"
49220,"8480490000","80","Other"
49221,"8480500000","80","Moulds for glass"
49222,"8480600000","80","Moulds for mineral materials"
49223,"8480710000","10","Moulds for rubber or plastics"
49224,"8480710000","80","Injection or compression types"
49225,"8480790000","80","Other"
49228,"8481000000","80","Taps cocks valves and similar appliances for pipes boiler shells tanks vats or the like including pressure-reducing valves and thermostatically controlled valves"
49229,"8481100000","80","Pressure-reducing valves"
70293,"8481100500","80","Combined with filters or lubricators"
70294,"8481100510","80","For use in certain types of aircraft"
70295,"8481100590","80","Other"
70296,"8481101900","10","Other"
49237,"8481101900","80","Of cast iron or of steel"
49238,"8481101910","80","For use in certain types of aircraft"
49239,"8481101990","80","Other"
49247,"8481109900","80","Other"
49248,"8481109910","80","For use in certain types of aircraft"
103909,"8481109920","80","Electromagnetic pressure reducing valve - with a plunger - with at least 275 mPa internal tightness - with a plastic connector with 2 silver or tin pins "
104906,"8481109940","80","Pressure reducing valves in a brass case with: -a length of not more than 30 mm (± 1 mm) -a width of not more than 18 mm (± 1 mm) of a kind used for incorporation in fuel delivery modules of motor vehicles"
49249,"8481109990","80","Other"
49250,"8481200000","80","Valves for oleohydraulic or pneumatic transmissions"
49251,"8481201000","80","Valves for the control of oleohydraulic power transmission"
62975,"8481201020","80","for use in certain types of aircraft"
49254,"8481201090","80","Other"
49255,"8481209000","80","Valves for the control of pneumatic power transmission"
62976,"8481209020","80","for use in certain types of aircraft"
49258,"8481209090","80","Other"
49259,"8481300000","80","Check (non-return) valves"
49264,"8481309100","80","Of cast iron or of steel"
62977,"8481309120","80","for use in certain types of aircraft"
105633,"8481309130","10","Other"
105634,"8481309130","80","Mechanical check (non-return) valve for opening and closing of the flow of fuel: -with an operating pressure of not more than 250 MPa -with a flow rate of 45 cm³/minute or more but not more than 55 cm³/minute -with 4 input holes each of them with a diameter of 12 mm or more but not more than 16 mm -made of steel "
91878,"8481309191","80","Steel check (non-return) valves with:   - an opening pressure of not more than 800 kPa   - an external diameter not more than 37 mm "
91883,"8481309199","80","Other"
49268,"8481309900","80","Other"
62978,"8481309920","80","for use in certain types of aircraft"
105298,"8481309930","80","Brake booster check valve assembly containing at least: -three vulcanized rubber hoses -one membrane valve -two metal clamps -one metal holder -whether or not connecting metal pipe for use in the manufacture of motor vehicles"
105635,"8481309950","80","Mechanical check (non-return) valve for opening and closing of the flow of fuel: -with an operating pressure of not more than 250 MPa -with a flow rate of 45 cm³/minute or more but not more than 55 cm³/minute -with 4 input holes each of them with a diameter of 12 mm or more but not more than 16 mm -made of steel "
49271,"8481309990","80","Other"
49272,"8481400000","80","Safety or relief valves"
49273,"8481401000","80","Of cast iron or of steel"
62979,"8481401050","80","for use in certain types of aircraft"
49278,"8481401090","80","Other"
49279,"8481409000","80","Other"
62980,"8481409010","80","for use in certain types of aircraft"
